NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;1;0;0
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;2;1;0;0
PIURA;PIURA;CASTILLA;2;1;1;1
PIURA;PIURA;CASTILLA;1;1;0;0
PIURA;PIURA;CASTILLA;1;1;0;0
PIURA;PIURA;CASTILLA;2;2;2;2
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;0;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;2;2;2
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;0;0
PIURA;PIURA;CASTILLA;0;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;0;3;1
PIURA;PIURA;CASTILLA;1;1;1;2
PIURA;PIURA;CASTILLA;0;0;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;3;1;0;0
PIURA;PIURA;CASTILLA;0;1;0;0
PIURA;PIURA;CASTILLA;0;1;1;1
PIURA;PIURA;CASTILLA;0;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;0;1;3;3
PIURA;PIURA;CASTILLA;0;3;3;3
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;0;1;1
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS;1;1;0;3
PIURA;PIURA;CATACAOS;2;1;3;3
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;0;1;1;1
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS;0;1;1;1
PIURA;PIURA;CATACAOS;0;1;1;1
PIURA;PIURA;CATACAOS;0;1;1;1
PIURA;PIURA;CATACAOS;0;0;0;1
PIURA;PIURA;CATACAOS;0;3;3;3
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;0;1;1;1
PIURA;PIURA;CATACAOS;2;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;0;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;2;1;1;1
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;0;2;2
PIURA;PIURA;CATACAOS;2;2;0;0
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;1;1;1;0
PIURA;PIURA;CATACAOS;1;0;1;1
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;2;1;1
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;0;2;2
PIURA;PIURA;CATACAOS;2;2;1;0
PIURA;PIURA;CATACAOS;2;1;1;1
PIURA;PIURA;CATACAOS;1;0;2;1
PIURA;PIURA;CATACAOS;3;3;3;3
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;3;1;2;2
PIURA;PIURA;CATACAOS;1;1;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;1;1;1
PIURA;PIURA;CATACAOS;1;0;1;2
PIURA;PIURA;CATACAOS;2;2;1;1
PIURA;PIURA;CATACAOS;3;3;3;3
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;1;0;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;1;3
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;0;1;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;2;2;1;1
PIURA;PIURA;CATACAOS;2;1;1;1
PIURA;PIURA;CATACAOS;1;1;0;1
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;1;1;2
PIURA;PIURA;CATACAOS;2;1;1;1
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;3;3;2
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;1;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS; ; ; ; 
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CURA MORI;1;1;2;2
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI; ; ; ; 
PIURA;PIURA;CURA MORI;0;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;2;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;0;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;2;2;2;2
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;0;0;1;1
PIURA;PIURA;CURA MORI;1;1;1;1
PIURA;PIURA;CURA MORI;1;1;0;0
PIURA;PIURA;CURA MORI;0;0;0;0
PIURA;PIURA;CURA MORI;0;0;0;0
PIURA;PIURA;CURA MORI;2;2;1;1
PIURA;PIURA;LA ARENA;1;1;0;0
PIURA;PIURA;LA ARENA;0;0;0;0
PIURA;PIURA;LA ARENA;1;1;1;1
PIURA;PIURA;LA ARENA;0;1;1;1
PIURA;PIURA;LA ARENA;0;0;0;0
PIURA;PIURA;LA ARENA;1;1;1;1
PIURA;PIURA;LA ARENA;2;2;0;0
PIURA;PIURA;LA ARENA;1;1;1;1
PIURA;PIURA;LA ARENA;1;1;0;0
PIURA;PIURA;LA ARENA;1;1;0;0
PIURA;PIURA;LA ARENA;1;1;0;0
PIURA;PIURA;LA ARENA;2;2;2;2
PIURA;PIURA;LA ARENA;2;2;0;0
PIURA;PIURA;LA ARENA;1;1;1;1
PIURA;PIURA;LA ARENA;1;1;1;1
PIURA;PIURA;LA ARENA;0;1;1;1
PIURA;PIURA;LA ARENA;1;1;2;2
PIURA;PIURA;LA ARENA;2;2;2;2
PIURA;PIURA;LA ARENA;1;1;0;0
PIURA;PIURA;LA ARENA;0;0;0;0
PIURA;PIURA;LA ARENA;0;1;0;0
PIURA;PIURA;LA ARENA;2;2;1;1
PIURA;PIURA;LA ARENA;1;1;0;0
PIURA;PIURA;LA ARENA;1;1;3;2
PIURA;PIURA;LA ARENA;0;0;0;0
PIURA;PIURA;LA ARENA;1;1;1;1
PIURA;PIURA;LA ARENA;2;2;2;2
PIURA;PIURA;LA UNION;1;1;0;0
PIURA;PIURA;LA UNION;1;0;1;1
PIURA;PIURA;LA UNION;1;0;0;0
PIURA;PIURA;LA UNION;2;2;1;1
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;2;1;2;2
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;1;1;0;1
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;1;1;1;1
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;LA UNION;0;0;0;0
PIURA;PIURA;LA UNION;2;2;2;2
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;2;2;2;2
PIURA;PIURA;TAMBO GRANDE;2;0;1;1
PIURA;PIURA;TAMBO GRANDE;0;2;1;1
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;1;0;1;1
PIURA;PIURA;TAMBO GRANDE;2;1;1;1
PIURA;PIURA;TAMBO GRANDE;2;1;3;3
PIURA;PIURA;TAMBO GRANDE;3;3;3;3
PIURA;PIURA;TAMBO GRANDE;2;2;1;1
PIURA;PIURA;TAMBO GRANDE;1;1;2;2
PIURA;PIURA;TAMBO GRANDE;1;0;0;0
PIURA;PIURA;TAMBO GRANDE;1;1;0;1
PIURA;PIURA;TAMBO GRANDE;1;0;0;0
PIURA;PIURA;TAMBO GRANDE;3;2;3;3
PIURA;PIURA;TAMBO GRANDE;1;1;0;0
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;2;2;2;2
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;0;1;0;0
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;3;3;3;1
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;TAMBO GRANDE;2;2;0;0
PIURA;PIURA;TAMBO GRANDE;2;1;3;3
PIURA;PIURA;TAMBO GRANDE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;2;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;1;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;1;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;3;3
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE; ; ; ; 
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;0;0;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;3;3;3
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;3;3;3
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;3;3;3;3
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
