NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
LAMBAYEQUE;CHICLAYO;CHICLAYO;1;0;0;0
LAMBAYEQUE;CHICLAYO;CHICLAYO;2;1;1;1
LAMBAYEQUE;CHICLAYO;CHICLAYO;3;1;1;0
LAMBAYEQUE;CHICLAYO;CHICLAYO;3;0;0;0
LAMBAYEQUE;CHICLAYO;CHICLAYO;1;0;0;0
LAMBAYEQUE;CHICLAYO;CHICLAYO;0;0;0;0
LAMBAYEQUE;CHICLAYO;CHICLAYO;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;1;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;2;2;2
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;3;2;2;2
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;2;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;1;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;1;1
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;1;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;2;2;2
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;0;0;0;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;2;2;2
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;3;1;1;0
LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;2;1;2;2
LAMBAYEQUE;CHICLAYO;LA VICTORIA;0;0;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;0;0;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;1;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;1;2;2
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;3;1;2;2
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;1;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;2;2;2
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;2;2;2
LAMBAYEQUE;CHICLAYO;LA VICTORIA;0;0;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;0;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;0;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;0;0;0;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;0
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;2;2;2
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;2;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;0;0;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;1;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;2;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;1;1;2;1
LAMBAYEQUE;CHICLAYO;LA VICTORIA;2;2;2;2
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;0;0;0
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;0;0
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;0;0
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;0;0
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;0;0;0;0
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;;;;
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;0;0;0
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;SANTA ROSA;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;2;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;1;0;1
LAMBAYEQUE;CHICLAYO;PICSI;2;1;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;2;2;2;2
LAMBAYEQUE;CHICLAYO;PICSI;0;0;2;0
LAMBAYEQUE;CHICLAYO;PICSI;1;1;2;2
LAMBAYEQUE;CHICLAYO;PICSI;0;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;1;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;1;1;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;1
LAMBAYEQUE;CHICLAYO;PICSI;0;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;0;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;2;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;0;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;0;0;0;0
LAMBAYEQUE;CHICLAYO;PICSI;1;1;1;0
LAMBAYEQUE;CHICLAYO;PICSI;2;0;1;1
CAJAMARCA;JAEN;JAEN;1;0;1;1
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;1;0;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;2
CAJAMARCA;JAEN;JAEN;0;1;1;1
CAJAMARCA;JAEN;JAEN;1;0;0;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;1;1;1;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;1;1;2;1
CAJAMARCA;JAEN;JAEN;0;0;3;2
CAJAMARCA;JAEN;JAEN;2;2;1;1
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;0;0;1;1
CAJAMARCA;JAEN;JAEN;0;1;1;1
CAJAMARCA;JAEN;JAEN;1;2;1;1
CAJAMARCA;JAEN;JAEN;1;1;2;2
CAJAMARCA;JAEN;JAEN;0;1;0;0
CAJAMARCA;JAEN;JAEN;1;1;2;2
CAJAMARCA;JAEN;JAEN;0;0;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;1;0;0;0
CAJAMARCA;JAEN;JAEN;2;2;1;1
CAJAMARCA;JAEN;JAEN;2;0;0;0
CAJAMARCA;JAEN;JAEN;1;1;0;0
CAJAMARCA;JAEN;JAEN;2;2;0;0
CAJAMARCA;JAEN;JAEN;2;2;0;0
CAJAMARCA;JAEN;JAEN;2;1;1;1
CAJAMARCA;JAEN;JAEN;0;0;1;0
CAJAMARCA;JAEN;JAEN;2;1;1;1
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;1;0;0
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;2;2;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;0;1
CAJAMARCA;JAEN;JAEN;2;0;0;0
CAJAMARCA;JAEN;JAEN;2;2;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;2;2;1
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;1;1;0;0
CAJAMARCA;JAEN;JAEN;1;1;1;1
CAJAMARCA;JAEN;JAEN;;;;
CAJAMARCA;JAEN;JAEN;1;1;0;0
CAJAMARCA;JAEN;JAEN;1;1;1;2
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;JAEN;0;0;0;0
CAJAMARCA;JAEN;PUCARA;1;1;0;0
CAJAMARCA;JAEN;PUCARA;0;0;1;1
CAJAMARCA;JAEN;PUCARA;1;1;0;0
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;1;1;1;1
CAJAMARCA;JAEN;PUCARA;0;0;0;0
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;0;0;1;1
CAJAMARCA;JAEN;PUCARA;0;0;1;1
CAJAMARCA;JAEN;PUCARA;0;0;2;2
CAJAMARCA;JAEN;PUCARA;1;1;1;1
CAJAMARCA;JAEN;PUCARA;1;1;1;1
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;2;2;2;2
CAJAMARCA;JAEN;PUCARA;1;1;1;1
CAJAMARCA;JAEN;PUCARA;0;0;0;0
CAJAMARCA;JAEN;PUCARA;1;2;2;2
CAJAMARCA;JAEN;PUCARA;0;2;2;2
CAJAMARCA;JAEN;PUCARA;0;0;0;0
CAJAMARCA;JAEN;BELLAVISTA;0;0;0;0
CAJAMARCA;JAEN;BELLAVISTA;0;0;0;1
CAJAMARCA;JAEN;BELLAVISTA;1;0;0;0
CAJAMARCA;JAEN;BELLAVISTA;1;0;1;1
CAJAMARCA;JAEN;BELLAVISTA;1;1;0;0
CAJAMARCA;JAEN;BELLAVISTA;1;0;0;0
CAJAMARCA;JAEN;BELLAVISTA;1;1;1;1
CAJAMARCA;JAEN;BELLAVISTA;0;0;2;0
CAJAMARCA;JAEN;BELLAVISTA;0;0;0;0
CAJAMARCA;JAEN;BELLAVISTA;2;1;2;2
CAJAMARCA;JAEN;BELLAVISTA;1;1;0;0
CAJAMARCA;JAEN;BELLAVISTA;1;2;1;2
CAJAMARCA;JAEN;BELLAVISTA;2;2;3;3
CAJAMARCA;JAEN;BELLAVISTA;1;1;0;0
CAJAMARCA;JAEN;BELLAVISTA;1;2;1;1
CAJAMARCA;JAEN;BELLAVISTA;2;2;1;1
CAJAMARCA;JAEN;BELLAVISTA;1;1;1;1
CAJAMARCA;CUTERVO;CUTERVO;3;3;1;1
CAJAMARCA;CUTERVO;CUTERVO;3;2;3;3
CAJAMARCA;CUTERVO;CUTERVO;2;2;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;1;2;1
CAJAMARCA;CUTERVO;CUTERVO;1;0;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;1;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;2;1;1
CAJAMARCA;CUTERVO;CUTERVO;3;0;0;1
CAJAMARCA;CUTERVO;CUTERVO;3;1;3;3
CAJAMARCA;CUTERVO;CUTERVO;1;2;0;0
CAJAMARCA;CUTERVO;CUTERVO;1;0;1;1
CAJAMARCA;CUTERVO;CUTERVO;2;2;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;1;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;0;0;0
CAJAMARCA;CUTERVO;CUTERVO;2;2;1;0
CAJAMARCA;CUTERVO;CUTERVO;1;1;3;3
CAJAMARCA;CUTERVO;CUTERVO;1;1;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;1;1;0
CAJAMARCA;CUTERVO;CUTERVO;2;1;1;1
CAJAMARCA;CUTERVO;CUTERVO;1;0;0;0
CAJAMARCA;CUTERVO;CUTERVO;1;1;1;1
CAJAMARCA;CUTERVO;CUTERVO;0;0;0;0
CAJAMARCA;CUTERVO;CUTERVO;1;1;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;3;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;2;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;3;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;3;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;3;3;3;3
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;3;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;3;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;1;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;1;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;1;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;
CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;0;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;0;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;2;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;0;0;0
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;0;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;2;2;2
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;CAJAMARCA;CAJAMARCA;1;1;1;1
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;1;0;1;1
