ANIO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,CANTIDAD
2018,LA LIBERTAD,ASCOPE,ASCOPE,2
2018,LA LIBERTAD,ASCOPE,CASA GRANDE,2
2018,LA LIBERTAD,ASCOPE,CASA GRANDE,2
2018,LA LIBERTAD,ASCOPE,CHOCOPE,2
2018,LA LIBERTAD,ASCOPE,PAIJAN,3
2018,LA LIBERTAD,ASCOPE,PAIJAN,4
2018,LA LIBERTAD,ASCOPE,RAZURI,1
2018,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,1
2018,LA LIBERTAD,CHEPEN,CHEPEN,2
2018,LA LIBERTAD,OTUZCO,OTUZCO,1
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,1
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,10
2018,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,8
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3
2018,LA LIBERTAD,TRUJILLO,MOCHE,1
2018,LA LIBERTAD,TRUJILLO,SIMBAL,1
2018,LA LIBERTAD,TRUJILLO,TRUJILLO,6
2018,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,1
2018,LA LIBERTAD,VIRU,CHAO,2
2018,LA LIBERTAD,VIRU,GUADALUPITO,1
2018,LA LIBERTAD,VIRU,VIRU,3
2018,LA LIBERTAD,VIRU,VIRU,2
2018,LAMBAYEQUE,CHICLAYO,CAYALTI,2
2018,LAMBAYEQUE,CHICLAYO,CHICLAYO,11
2018,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,1
2018,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,4
2018,LAMBAYEQUE,CHICLAYO,PIMENTEL,2
2018,LIMA METROPOLITANA,LIMA,ANCON,1
2018,LIMA METROPOLITANA,LIMA,ATE,1
2018,LIMA METROPOLITANA,LIMA,BARRANCO,1
2018,LIMA METROPOLITANA,LIMA,COMAS,1
2018,LIMA METROPOLITANA,LIMA,COMAS,1
2018,LIMA METROPOLITANA,LIMA,EL AGUSTINO,1
2018,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,3
2018,LIMA METROPOLITANA,LIMA,JESUS MARIA,1
2018,LIMA METROPOLITANA,LIMA,LA VICTORIA,2
2018,LIMA METROPOLITANA,LIMA,LIMA,3
2018,LIMA METROPOLITANA,LIMA,LOS OLIVOS,3
2018,LIMA METROPOLITANA,LIMA,LOS OLIVOS,1
2018,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,2
2018,LIMA METROPOLITANA,LIMA,MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2018,LIMA METROPOLITANA,LIMA,SAN BORJA,1
2018,LIMA METROPOLITANA,LIMA,SAN ISIDRO,1
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,3
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,SANTA ANITA,2
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,5
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,3
2018,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,2
2018,LORETO,LORETO,TROMPETEROS,1
2018,LORETO,MAYNAS,IQUITOS,1
2018,LORETO,MAYNAS,IQUITOS,2
2018,MADRE DE DIOS,TAMBOPATA,LABERINTO,1
2018,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1
2018,MOQUEGUA,ILO,ILO,1
2018,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,1
2018,PIURA,PAITA,COLAN,3
2018,PIURA,PAITA,PAITA,4
2018,PIURA,PIURA,26 DE OCTUBRE,1
2018,PIURA,PIURA,CATACAOS,3
2018,PIURA,PIURA,PIURA,1
2018,PIURA,PIURA,PIURA,10
2018,PIURA,PIURA,PIURA,1
2018,PIURA,SULLANA,SULLANA,9
2018,PIURA,TALARA,MANCORA,1
2018,PIURA,TALARA,MANCORA,1
2018,PIURA,TALARA,PARIÑAS,1
2018,PIURA,TALARA,PARIÑAS,2
2018,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,1
2018,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,2
2018,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,1
2018,REGION LIMA,BARRANCA,BARRANCA,2
2018,REGION LIMA,BARRANCA,SUPE PUERTO,1
2018,REGION LIMA,CAÑETE,CHILCA,1
2018,REGION LIMA,CAÑETE,MALA,1
2018,REGION LIMA,CAÑETE,SAN VICENTE DE CAÑETE,1
2018,REGION LIMA,CAÑETE,SAN VICENTE DE CAÑETE,1
2018,REGION LIMA,HUARAL,CHANCAY,1
2018,REGION LIMA,HUAURA,HUACHO,1
2018,REGION LIMA,HUAURA,HUAURA,1
2018,REGION LIMA,HUAURA,SANTA MARIA,1
2018,REGION LIMA,HUAURA,VEGUETA,1
2018,SAN MARTIN,RIOJA,YORONGOS,1
2018,SAN MARTIN,SAN MARTIN,TARAPOTO,1
2018,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1
2018,TUMBES,TUMBES,TUMBES,4
2018,TUMBES,ZARUMILLA,AGUAS VERDES,3
2018,TUMBES,ZARUMILLA,ZARUMILLA,5
2018,AMAZONAS,BAGUA,BAGUA,1
2018,AMAZONAS,LUYA,CAMPORREDONDO,1
2018,AMAZONAS,LUYA,SANTO TOMAS,1
2018,ANCASH,CASMA,CASMA,4
2018,ANCASH,HUARAZ,HUARAZ,2
2018,ANCASH,SANTA,CHIMBOTE,1
2018,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,1
2018,APURIMAC,CHINCHEROS,ANCO_HUALLO,1
2018,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1
2018,AREQUIPA,AREQUIPA,AREQUIPA,1
2018,AREQUIPA,AREQUIPA,YANAHUARA,1
2018,AREQUIPA,AREQUIPA,YURA,1
2018,AYACUCHO,HUAMANGA,AYACUCHO,1
2018,CAJAMARCA,JAEN,JAEN,1
2018,CUSCO,CUSCO,WANCHAQ,1
2018,HUANUCO,HUANUCO,AMARILIS,1
2018,HUANUCO,HUANUCO,HUANUCO,1
2018,HUANUCO,HUANUCO,PILLCO MARCA,1
2018,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,1
2018,ICA,CHINCHA,CHINCHA ALTA,1
2018,ICA,CHINCHA,EL CARMEN,1
2018,ICA,CHINCHA,EL CARMEN,1
2018,ICA,CHINCHA,PUEBLO NUEVO,1
2018,ICA,ICA,ICA,1
2018,ICA,ICA,LA TINGUIÑA,1
2018,ICA,ICA,LA TINGUIÑA,1
2018,ICA,NAZCA,NAZCA,1
2018,ICA,NAZCA,NAZCA,1
2018,JUNIN,CHANCHAMAYO,CHANCHAMAYO,1
2018,JUNIN,CHANCHAMAYO,SAN RAMON,1
2018,JUNIN,HUANCAYO,EL TAMBO,1
2018,JUNIN,HUANCAYO,HUANCAYO,3
2018,JUNIN,SATIPO,SATIPO,1
2018,LA LIBERTAD,ASCOPE,CASA GRANDE,9
2018,LA LIBERTAD,ASCOPE,CHOCOPE,2
2018,LA LIBERTAD,ASCOPE,PAIJAN,7
2018,LA LIBERTAD,ASCOPE,PAIJAN,2
2018,LA LIBERTAD,ASCOPE,RAZURI,1
2018,LA LIBERTAD,ASCOPE,RAZURI,1
2018,LA LIBERTAD,CHEPEN,CHEPEN,7
2018,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,1
2018,LA LIBERTAD,PACASMAYO,GUADALUPE,2
2018,LA LIBERTAD,PACASMAYO,PACASMAYO,2
2018,LA LIBERTAD,PACASMAYO,SAN JOSE,1
2018,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,16
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,2
2018,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,7
2018,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1
2018,LA LIBERTAD,TRUJILLO,HUANCHACO,2
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,13
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1
2018,LA LIBERTAD,TRUJILLO,TRUJILLO,10
2018,LA LIBERTAD,TRUJILLO,TRUJILLO,1
2018,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,1
2018,LA LIBERTAD,VIRU,CHAO,2
2018,LA LIBERTAD,VIRU,VIRU,6
2018,LA LIBERTAD,VIRU,VIRU,1
2018,LAMBAYEQUE,CHICLAYO,CHICLAYO,11
2018,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,2
2018,LAMBAYEQUE,CHICLAYO,LA VICTORIA,1
2018,LAMBAYEQUE,CHICLAYO,POMALCA,1
2018,LAMBAYEQUE,CHICLAYO,TUMAN,1
2018,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,1
2018,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1
2018,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1
2018,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1
2018,LIMA METROPOLITANA,LIMA,ATE,1
2018,LIMA METROPOLITANA,LIMA,ATE,2
2018,LIMA METROPOLITANA,LIMA,BARRANCO,1
2018,LIMA METROPOLITANA,LIMA,BREÑA,1
2018,LIMA METROPOLITANA,LIMA,CARABAYLLO,2
2018,LIMA METROPOLITANA,LIMA,CHACLACAYO,1
2018,LIMA METROPOLITANA,LIMA,COMAS,2
2018,LIMA METROPOLITANA,LIMA,EL AGUSTINO,2
2018,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,1
2018,LIMA METROPOLITANA,LIMA,LA VICTORIA,1
2018,LIMA METROPOLITANA,LIMA,LIMA,1
2018,LIMA METROPOLITANA,LIMA,LIMA,1
2018,LIMA METROPOLITANA,LIMA,LOS OLIVOS,3
2018,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,4
2018,LIMA METROPOLITANA,LIMA,MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,PACHACAMAC,1
2018,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2018,LIMA METROPOLITANA,LIMA,RIMAC,2
2018,LIMA METROPOLITANA,LIMA,SAN BORJA,1
2018,LIMA METROPOLITANA,LIMA,SAN ISIDRO,1
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,2
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,8
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,1
2018,LIMA METROPOLITANA,LIMA,SAN MIGUEL,1
2018,LIMA METROPOLITANA,LIMA,SANTA ANITA,2
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,2
2018,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,1
2018,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,1
2018,LORETO,MAYNAS,IQUITOS,2
2018,LORETO,MAYNAS,PUNCHANA,1
2018,MADRE DE DIOS,TAMBOPATA,INAMBARI,1
2018,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1
2018,PASCO,PASCO,HUARIACA,1
2018,PIURA,AYABACA,SUYO,2
2018,PIURA,MORROPON,CHULUCANAS,1
2018,PIURA,PAITA,COLAN,1
2018,PIURA,PAITA,PAITA,1
2018,PIURA,PIURA,26 DE OCTUBRE,2
2018,PIURA,PIURA,CASTILLA,2
2018,PIURA,PIURA,CATACAOS,1
2018,PIURA,PIURA,LA UNION,1
2018,PIURA,PIURA,PIURA,9
2018,PIURA,PIURA,TAMBO GRANDE,1
2018,PIURA,SECHURA,SECHURA,1
2018,PIURA,SECHURA,VICE,1
2018,PIURA,SULLANA,BELLAVISTA,1
2018,PIURA,SULLANA,QUERECOTILLO,1
2018,PIURA,SULLANA,SULLANA,4
2018,PIURA,TALARA,LA BREA,2
2018,PIURA,TALARA,PARIÑAS,1
2018,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,1
2018,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,1
2018,PUNO,SAN ROMAN,JULIACA,1
2018,REGION LIMA,BARRANCA,BARRANCA,1
2018,REGION LIMA,CAÑETE,CHILCA,1
2018,REGION LIMA,CAÑETE,MALA,1
2018,REGION LIMA,CAÑETE,MALA,2
2018,REGION LIMA,CAÑETE,QUILMANA,1
2018,REGION LIMA,HUAURA,HUACHO,1
2018,REGION LIMA,HUAURA,HUALMAY,1
2018,REGION LIMA,HUAURA,HUAURA,1
2018,REGION LIMA,HUAURA,SANTA MARIA,1
2018,REGION LIMA,HUAURA,SAYAN,1
2018,REGION LIMA,HUAURA,VEGUETA,1
2018,REGION LIMA,YAUYOS,CHOCOS,1
2018,TUMBES,TUMBES,CORRALES,1
2018,TUMBES,TUMBES,SAN JACINTO,1
2018,TUMBES,TUMBES,TUMBES,3
2018,TUMBES,ZARUMILLA,AGUAS VERDES,3
2018,TUMBES,ZARUMILLA,PAPAYAL,1
2018,TUMBES,ZARUMILLA,ZARUMILLA,1
2018,UCAYALI,CORONEL PORTILLO,CALLERIA,1
2018,UCAYALI,CORONEL PORTILLO,YARINACOCHA,1
2018,AMAZONAS,BAGUA,BAGUA,1
2018,AMAZONAS,BONGARA,JAZAN,1
2018,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,1
2018,ANCASH,SANTA,CHIMBOTE,8
2018,ANCASH,SANTA,NEPEÑA,1
2018,ANCASH,SANTA,NUEVO CHIMBOTE,1
2018,ANCASH,SANTA,NUEVO CHIMBOTE,5
2018,ANCASH,SANTA,SANTA,1
2018,AREQUIPA,AREQUIPA,AREQUIPA,1
2018,AREQUIPA,AREQUIPA,AREQUIPA,1
2018,AREQUIPA,AREQUIPA,CERRO COLORADO,1
2018,AREQUIPA,AREQUIPA,MARIANO MELGAR,1
2018,AREQUIPA,AREQUIPA,PAUCARPATA,1
2018,AREQUIPA,CAMANA,CAMANA,1
2018,AYACUCHO,HUAMANGA,AYACUCHO,1
2018,CAJAMARCA,CELENDIN,CELENDIN,1
2018,CAJAMARCA,CHOTA,CHOTA,1
2018,CAJAMARCA,JAEN,JAEN,2
2018,CUSCO,CUSCO,SAN JERONIMO,2
2018,CUSCO,ESPINAR,ESPINAR,1
2018,CUSCO,ESPINAR,ESPINAR,1
2018,HUANUCO,AMBO,AMBO,2
2018,HUANUCO,HUANUCO,AMARILIS,2
2018,HUANUCO,HUANUCO,HUANUCO,1
2018,HUANUCO,HUANUCO,HUANUCO,1
2018,ICA,CHINCHA,CHINCHA ALTA,1
2018,ICA,CHINCHA,CHINCHA BAJA,1
2018,ICA,CHINCHA,GROCIO PRADO,1
2018,ICA,CHINCHA,TAMBO DE MORA,1
2018,ICA,ICA,ICA,2
2018,ICA,ICA,ICA,3
2018,ICA,ICA,ICA,1
2018,ICA,ICA,OCUCAJE,1
2018,ICA,ICA,PARCONA,1
2018,ICA,PISCO,PISCO,1
2018,ICA,PISCO,SAN CLEMENTE,1
2018,JUNIN,HUANCAYO,HUANCAYO,1
2018,LA LIBERTAD,ASCOPE,ASCOPE,1
2018,LA LIBERTAD,ASCOPE,CASA GRANDE,5
2018,LA LIBERTAD,ASCOPE,CASA GRANDE,1
2018,LA LIBERTAD,ASCOPE,CHICAMA,2
2018,LA LIBERTAD,ASCOPE,CHOCOPE,2
2018,LA LIBERTAD,ASCOPE,PAIJAN,3
2018,LA LIBERTAD,ASCOPE,RAZURI,1
2018,LA LIBERTAD,CHEPEN,CHEPEN,1
2018,LA LIBERTAD,OTUZCO,OTUZCO,1
2018,LA LIBERTAD,PACASMAYO,GUADALUPE,1
2018,LA LIBERTAD,PACASMAYO,PACASMAYO,1
2018,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,1
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,11
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,3
2018,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,5
2018,LA LIBERTAD,TRUJILLO,HUANCHACO,1
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,15
2018,LA LIBERTAD,TRUJILLO,SALAVERRY,1
2018,LA LIBERTAD,TRUJILLO,TRUJILLO,9
2018,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,2
2018,LA LIBERTAD,VIRU,VIRU,4
2018,LAMBAYEQUE,CHICLAYO,CHICLAYO,1
2018,LAMBAYEQUE,CHICLAYO,CHICLAYO,7
2018,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1
2018,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,1
2018,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,1
2018,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2
2018,LIMA METROPOLITANA,LIMA,ATE,3
2018,LIMA METROPOLITANA,LIMA,BARRANCO,1
2018,LIMA METROPOLITANA,LIMA,BREÑA,3
2018,LIMA METROPOLITANA,LIMA,EL AGUSTINO,1
2018,LIMA METROPOLITANA,LIMA,LA VICTORIA,2
2018,LIMA METROPOLITANA,LIMA,LA VICTORIA,2
2018,LIMA METROPOLITANA,LIMA,LIMA,6
2018,LIMA METROPOLITANA,LIMA,LIMA,2
2018,LIMA METROPOLITANA,LIMA,LINCE,1
2018,LIMA METROPOLITANA,LIMA,LOS OLIVOS,4
2018,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,1
2018,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2018,LIMA METROPOLITANA,LIMA,RIMAC,1
2018,LIMA METROPOLITANA,LIMA,RIMAC,1
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,1
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,10
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,4
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,2
2018,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,1
2018,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1
2018,PASCO,OXAPAMPA,PALCAZU,1
2018,PASCO,OXAPAMPA,VILLA RICA,1
2018,PIURA,PAITA,PAITA,1
2018,PIURA,PIURA,26 DE OCTUBRE,2
2018,PIURA,PIURA,26 DE OCTUBRE,1
2018,PIURA,PIURA,CASTILLA,2
2018,PIURA,PIURA,CATACAOS,1
2018,PIURA,PIURA,CATACAOS,1
2018,PIURA,PIURA,LA ARENA,3
2018,PIURA,PIURA,LA UNION,1
2018,PIURA,PIURA,PIURA,1
2018,PIURA,PIURA,PIURA,6
2018,PIURA,PIURA,PIURA,1
2018,PIURA,SULLANA,LANCONES,1
2018,PIURA,SULLANA,SULLANA,1
2018,PIURA,SULLANA,SULLANA,1
2018,PIURA,TALARA,MANCORA,1
2018,PIURA,TALARA,PARIÑAS,1
2018,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,2
2018,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,5
2018,PROV. CONST. DEL CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2
2018,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,4
2018,PUNO,SAN ROMAN,JULIACA,1
2018,REGION LIMA,BARRANCA,BARRANCA,4
2018,REGION LIMA,CAÑETE,IMPERIAL,1
2018,REGION LIMA,CAÑETE,MALA,1
2018,REGION LIMA,CAÑETE,SAN VICENTE DE CAÑETE,1
2018,REGION LIMA,HUAURA,HUACHO,3
2018,REGION LIMA,HUAURA,HUACHO,1
2018,REGION LIMA,HUAURA,SANTA MARIA,1
2018,REGION LIMA,HUAURA,VEGUETA,3
2018,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,1
2018,SAN MARTIN,TOCACHE,TOCACHE,3
2018,TACNA,TACNA,TACNA,1
2018,TUMBES,TUMBES,TUMBES,5
2018,TUMBES,ZARUMILLA,AGUAS VERDES,1
2018,TUMBES,ZARUMILLA,ZARUMILLA,4
2018,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1
2018,AMAZONAS,UTCUBAMBA,LONYA GRANDE,1
2018,ANCASH,SANTA,CHIMBOTE,13
2018,ANCASH,SANTA,SANTA,1
2018,APURIMAC,CHINCHEROS,CHINCHEROS,1
2018,AREQUIPA,AREQUIPA,CERRO COLORADO,1
2018,AREQUIPA,AREQUIPA,PAUCARPATA,1
2018,AREQUIPA,CAMANA,CAMANA,1
2018,CAJAMARCA,CAJABAMBA,CAJABAMBA,1
2018,CAJAMARCA,CONTUMAZA,YONAN,1
2018,CAJAMARCA,JAEN,JAEN,3
2018,CUSCO,CUSCO,CUSCO,1
2018,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1
2018,HUANUCO,HUANUCO,HUANUCO,1
2018,HUANUCO,HUANUCO,HUANUCO,2
2018,HUANUCO,LEONCIO PRADO,RUPA-RUPA,1
2018,ICA,CHINCHA,ALTO LARAN,1
2018,ICA,CHINCHA,CHINCHA ALTA,1
2018,ICA,CHINCHA,GROCIO PRADO,1
2018,ICA,CHINCHA,PUEBLO NUEVO,1
2018,ICA,ICA,ICA,1
2018,ICA,ICA,PARCONA,1
2018,ICA,ICA,PARCONA,1
2018,ICA,NAZCA,NAZCA,1
2018,ICA,PALPA,PALPA,1
2018,ICA,PISCO,INDEPENDENCIA,1
2018,JUNIN,HUANCAYO,HUANCAYO,1
2018,JUNIN,HUANCAYO,HUANCAYO,1
2018,JUNIN,JAUJA,ACOLLA,1
2018,LA LIBERTAD,ASCOPE,ASCOPE,1
2018,LA LIBERTAD,ASCOPE,CASA GRANDE,7
2018,LA LIBERTAD,ASCOPE,CHOCOPE,2
2018,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,1
2018,LA LIBERTAD,ASCOPE,PAIJAN,1
2018,LA LIBERTAD,ASCOPE,PAIJAN,4
2018,LA LIBERTAD,CHEPEN,CHEPEN,9
2018,LA LIBERTAD,CHEPEN,CHEPEN,1
2018,LA LIBERTAD,OTUZCO,OTUZCO,1
2018,LA LIBERTAD,PATAZ,PATAZ,1
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,1
2018,LA LIBERTAD,TRUJILLO,EL PORVENIR,16
2018,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,2
2018,LA LIBERTAD,TRUJILLO,HUANCHACO,1
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,11
2018,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1
2018,LA LIBERTAD,TRUJILLO,LAREDO,1
2018,LA LIBERTAD,TRUJILLO,MOCHE,2
2018,LA LIBERTAD,TRUJILLO,SALAVERRY,1
2018,LA LIBERTAD,TRUJILLO,TRUJILLO,8
2018,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,3
2018,LA LIBERTAD,VIRU,CHAO,2
2018,LA LIBERTAD,VIRU,VIRU,5
2018,LA LIBERTAD,VIRU,VIRU,1
2018,LAMBAYEQUE,CHICLAYO,CHICLAYO,1
2018,LAMBAYEQUE,CHICLAYO,CHICLAYO,6
2018,LAMBAYEQUE,CHICLAYO,LA VICTORIA,1
2018,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,1
2018,LIMA METROPOLITANA,LIMA,ATE,1
2018,LIMA METROPOLITANA,LIMA,ATE,1
2018,LIMA METROPOLITANA,LIMA,BARRANCO,1
2018,LIMA METROPOLITANA,LIMA,BREÑA,1
2018,LIMA METROPOLITANA,LIMA,CARABAYLLO,1
2018,LIMA METROPOLITANA,LIMA,CHORRILLOS,1
2018,LIMA METROPOLITANA,LIMA,COMAS,2
2018,LIMA METROPOLITANA,LIMA,COMAS,1
2018,LIMA METROPOLITANA,LIMA,EL AGUSTINO,2
2018,LIMA METROPOLITANA,LIMA,EL AGUSTINO,1
2018,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,1
2018,LIMA METROPOLITANA,LIMA,JESUS MARIA,1
2018,LIMA METROPOLITANA,LIMA,LA MOLINA,1
2018,LIMA METROPOLITANA,LIMA,LA VICTORIA,7
2018,LIMA METROPOLITANA,LIMA,LA VICTORIA,1
2018,LIMA METROPOLITANA,LIMA,LIMA,6
2018,LIMA METROPOLITANA,LIMA,LOS OLIVOS,5
2018,LIMA METROPOLITANA,LIMA,LURIN,1
2018,LIMA METROPOLITANA,LIMA,MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,PACHACAMAC,1
2018,LIMA METROPOLITANA,LIMA,PUCUSANA,1
2018,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,3
2018,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,3
2018,LIMA METROPOLITANA,LIMA,RIMAC,1
2018,LIMA METROPOLITANA,LIMA,RIMAC,1
2018,LIMA METROPOLITANA,LIMA,SAN BORJA,1
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,6
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,1
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,2
2018,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2018,LIMA METROPOLITANA,LIMA,SAN LUIS,1
2018,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,1
2018,LIMA METROPOLITANA,LIMA,SAN MIGUEL,1
2018,LIMA METROPOLITANA,LIMA,SANTA ROSA,1
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2018,LIMA METROPOLITANA,LIMA,SURQUILLO,1
2018,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,2
2018,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,4
2018,LORETO,ALTO AMAZONAS,YURIMAGUAS,1
2018,LORETO,MAYNAS,IQUITOS,1
2018,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1
2018,PIURA,AYABACA,FRIAS,1
2018,PIURA,MORROPON,CHULUCANAS,3
2018,PIURA,PAITA,PAITA,1
2018,PIURA,PIURA,26 DE OCTUBRE,2
2018,PIURA,PIURA,CASTILLA,1
2018,PIURA,PIURA,CATACAOS,1
2018,PIURA,PIURA,LA UNION,1
2018,PIURA,PIURA,PIURA,8
2018,PIURA,SULLANA,BELLAVISTA,1
2018,PIURA,SULLANA,QUERECOTILLO,1
2018,PIURA,SULLANA,QUERECOTILLO,1
2018,PIURA,SULLANA,SULLANA,1
2018,PIURA,SULLANA,SULLANA,1
2018,PIURA,TALARA,PARIÑAS,2
2018,PIURA,TALARA,PARIÑAS,1
2018,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,1
2018,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,2
2018,PROV. CONST. DEL CALLAO,CALLAO,LA PERLA,1
2018,PROV. CONST. DEL CALLAO,CALLAO,MI PERU,1
2018,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,3
